Id	Text	Date	Source	RetweetCount
1002470008000319488	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:40:49	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002469637261422592	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 08:39:21	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002469299108433922	What a blag....  https://t.co/GQbuOZrlcP	2018-06-01 08:38:00	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0
1002468531152281600	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:34:57	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002468446540623872	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 08:34:37	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002467650621100032	RT @benoobrown: my royal wedding https://t.co/Bj6f32GRzf	2018-06-01 08:31:27	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5488
1002467361985847296	I added a video to a @YouTube playlist https://t.co/QUdxJwkgwA All About the Gorgeous Jewelry Meghan Markle Wore for the Royal Wedding	2018-06-01 08:30:18	"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"	0
1002466963321286656	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:28:43	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11152
1002465653973049345	I liked a @YouTube video https://t.co/UbANNwrem7 Emilia Clarke Ditched a Solo: A Star Wars Story Screening to Watch the Royal Wedding	2018-06-01 08:23:31	"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"	0
1002465619000942594	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:23:23	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11152
1002465564135247872	@SkyNews That’s ok. We can all be royal wedding experts. Dead simple. Just make as many sickly, cooing, sycophantic remarks as possible.	2018-06-01 08:23:10	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0
1002465353589354496	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:22:19	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002465077595922432	RT @TrendsOfNigeria: Highlights for the month of MAY    * Otedola joined twitter  * Otedola With The Molue *Inspector General Of Transmissi…	2018-06-01 08:21:14	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	36
1002464740998860801	RT @SkyNews: A man appearing to be a 'British' expert on the Royal Family is in fact an 'American from upstate New York', claim US media ht…	2018-06-01 08:19:53	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	8
1002464702163759104	RT @africaarguments: Why young Africans didn’t care about the royal wedding. Why they should. https://t.co/aDExQ970Zj	2018-06-01 08:19:44	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3
1002464593145483265	RT @trimcraft: You’ve still got time to enter our #CraftChallenge for this month! Upload your #RoyalWedding themed cards to the blog &amp; you…	2018-06-01 08:19:18	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	7
1002464501005012994	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 08:18:56	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002464474626916352	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:18:50	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002464461024845824	I liked a @YouTube video https://t.co/ChaMMppv5M Meghan Markle's mother gets back to her day-to-day life after the royal wedding	2018-06-01 08:18:47	"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"	0
1002464373942693888	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:18:26	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002464279038251009	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 08:18:03	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002463774350217216	"He adopted a British accent and began ending convos with ""God save the Queen"" despite living in Bolton Landing, NY https://t.co/Wst5iZBGXO"	2018-06-01 08:16:03	"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>"	0
1002463726971310080	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:15:52	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002463292902633472	RT @35Lifestyle: Stella McCartney Rumored to Be the Designer of Meghan Markle's Royal Wedding Dress https://t.co/n6ahXUKX7V https://t.co/yJ…	2018-06-01 08:14:08	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	8
1002462853784330240	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:12:23	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002462706954391552	RT @__alexsmyth: NEW BLOG POST: (finally!) It may be a little late but read about what I got up to in London while the Royal Wedding is on…	2018-06-01 08:11:48	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2
1002462285665882112	Here's why the recent #RoyalWedding should signal an immediate look at your #EstatePlan and #LifeInsurance https://t.co/ByzLNPuMAl	2018-06-01 08:10:08	"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"	0
1002462199908954113	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 08:09:47	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002461900653912064	RT @africaarguments: Why young Africans didn’t care about the royal wedding. Why they should. https://t.co/aDExQ970Zj	2018-06-01 08:08:36	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	3
1002461773784633344	RT @wunpini_fm: You know your country is experiencing a colonial hangover when your media will send journalists to go and force to cover th…	2018-06-01 08:08:06	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22
1002461523330117632	How do independent retailers in #Stafford help increase our reach to new shoppers? #WDYT? https://t.co/aFdRihyxzS https://t.co/RV93PlBvVG	2018-06-01 08:07:06	"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>"	0
1002461494964051968	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 08:06:59	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	4119
1002461216906858497	I liked a @YouTube video https://t.co/WMNYndFXdc David Icke: The Royal Wedding Exposed!	2018-06-01 08:05:53	"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"	0
1002460962568441856	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:04:52	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002460856171589632	RT @TrendsOfNigeria: Highlights for the month of MAY    * Otedola joined twitter  * Otedola With The Molue *Inspector General Of Transmissi…	2018-06-01 08:04:27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	36
1002460569683755008	@sallydaviesjr think makes for far better viewing for my temperament than royal wedding though admittedly short on good frocks	2018-06-01 08:03:19	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002460221195759616	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 08:01:56	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11152
1002459145117855745	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:57:39	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002459025185767424	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 07:57:11	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002458516299436032	RT @normanbongani: Prince Harry &amp; Meghan Markle's Royal Wedding- Live at the O2 London - TREVOR NOAH (1/4)  #BeingBonang #AfricaDay #RoyalW…	2018-06-01 07:55:09	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	582
1002458092578230273	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:53:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002458077893939200	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:53:25	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11152
1002457938122985472	PRINCE HARRY AND MEGHAN MARKLE RETURN WEDDING GIFTS IN COMPLIANCE WITH ROYAL RULES – R2 92.9FM https://t.co/ZMlwbTqj9G	2018-06-01 07:52:51	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002456942105722885	RT @accessonline: Rosewood's royal wedding 😍 @PLLTVSeries star @SashaaPieterse reveals a first look at her fairytale wedding &amp; it's *perfec…	2018-06-01 07:48:54	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	109
1002456550210965504	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:47:20	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002456530405543936	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:47:16	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002456169242349568	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:45:50	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002456033950879744	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:45:17	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	196
1002455997762416645	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:45:09	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002455918498451456	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:44:50	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002455141189128193	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:41:45	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002454841594122240	RT @RoyalCornwall: Wedding central will be here at the Royal Cornwall Show next week!  Find out more about the show here: https://t.co/AHEV…	2018-06-01 07:40:33	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	1
1002453985800974336	RT @InStyle: #MeghanMarkle's wedding hair and makeup cost how much?? https://t.co/0v8kw7oSnq	2018-06-01 07:37:09	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	5
1002453930478063616	Royal Wedding &amp; Sheku Kanneh-Mason Boost US Classical Music Sales to Biggest Week of 2018 - Billboard… https://t.co/v1Ibt7EjBe	2018-06-01 07:36:56	"<a href=""http://www.innonational.com"" rel=""nofollow"">VB Twitter APP Yeahnoworries</a>"	0
1002453862450593792	#MeghanMarkle's wedding hair and makeup cost how much?? https://t.co/0v8kw7oSnq	2018-06-01 07:36:40	"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>"	5
1002453158260609026	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:33:52	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002452845562683392	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:32:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002452571464716288	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:31:32	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002452240068698112	"""ROYAL WEDDING"" — A Bad Lip Reading #ebooks https://t.co/3ikuko9dnW"	2018-06-01 07:30:13	"<a href=""http://mailfreestuff.com"" rel=""nofollow"">new-ebooks Tweetmachine</a>"	0
1002451893170462720	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:28:50	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002451398569717760	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:26:52	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002451340726063104	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:26:38	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002450636842168320	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:23:51	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	196
1002449702812561408	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:20:08	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002449349270523904	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:18:44	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002449290747260928	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 07:18:30	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002448741490679808	Shortly After Her Royal Wedding Day, Meghan Markle Receives Exciting News https://t.co/43UGabouFY https://t.co/fiNryZWbMx	2018-06-01 07:16:19	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002448671345139713	RT @TrendsOfNigeria: Highlights for the month of MAY    * Otedola joined twitter  * Otedola With The Molue *Inspector General Of Transmissi…	2018-06-01 07:16:02	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	36
1002448584263000064	Wedding at Royal Regency Vincennes ! So much love !  #DiamondResorts #dricareers #dritechsavvy #Vincennes https://t.co/ATTZlwjbef	2018-06-01 07:15:41	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002447680935608320	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:12:06	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002447387082846209	Highlights for the month of MAY    * Otedola joined twitter  * Otedola With The Molue *Inspector General Of Transmi… https://t.co/FXDLR9aWMi	2018-06-01 07:10:56	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	36
1002447306791190530	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:10:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002447274641944576	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:10:29	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	11152
1002447224872284161	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:10:17	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	196
1002447077614419968	RT @accessonline: Rosewood's royal wedding 😍 @PLLTVSeries star @SashaaPieterse reveals a first look at her fairytale wedding &amp; it's *perfec…	2018-06-01 07:09:42	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	109
1002446940443959296	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 07:09:09	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002446781295288320	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:08:31	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002446781031092224	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:08:31	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002446418425122816	RT @wunpini_fm: You know your country is experiencing a colonial hangover when your media will send journalists to go and force to cover th…	2018-06-01 07:07:05	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22
1002446377849380864	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:06:55	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002446319083032576	RT @Tunnyking: Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General Of Trans…	2018-06-01 07:06:41	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	196
1002446306151976960	RT @accessonline: Rosewood's royal wedding 😍 @PLLTVSeries star @SashaaPieterse reveals a first look at her fairytale wedding &amp; it's *perfec…	2018-06-01 07:06:38	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	109
1002445972226609154	Meghan and Harry wedding: 'British' royal expert 'is American from New York' https://t.co/b02M8pTLJf	2018-06-01 07:05:18	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002445952345694208	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 07:05:14	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002445932737302529	Happy new month everyone, here is a flashback to the month of May...   - Otedola With The Molue - Inspector General… https://t.co/QBQgLL22Nk	2018-06-01 07:05:09	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	196
1002445690281365504	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 07:04:11	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002445040852111361	UK 'Royal Wedding expert' who appeared on TV with posh British accent REVEALED as New Yorker...… https://t.co/GiTbX4y6XY	2018-06-01 07:01:36	"<a href=""http://notifeed.net/"" rel=""nofollow"">nfSocialNews</a>"	0
1002444994010140672	Royal Wedding Lemon and Ginger Flapjacks @sewwhite https://t.co/1eOuY21KKI	2018-06-01 07:01:25	"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>"	0
1002444984807755776	RT @ZoshaFaith: A new vlog went up last night!  ➤ ROYAL WEDDING, BEACH &amp; BLOGGER MEET 💜  https://t.co/LIhvnJD1cM  #weddings #blogger #beach…	2018-06-01 07:01:23	"<a href=""http://dashboard.ladderr.com"" rel=""nofollow"">Ladderr</a>"	2
1002443994700361728	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 06:57:27	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002443177666727936	Dreamt i was at the royal wedding and prince charles was handing out jam tarts! 😂	2018-06-01 06:54:12	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002442718243708936	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:52:23	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002441699556188161	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:48:20	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002441324048592896	"RT @CharlotteAlter: omg Royal Wedding monarchy expert ""Thomas J. Mace-Archer-Mills, Esq."" is actually Tommy Muscatello from Albany, who lea…"	2018-06-01 06:46:50	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	84
1002441228305092608	RT @Yun2928: [BREAKING NEWS] Tune up for the Royal Wedding of Japanese princess Minatozaki and Korean President's daughter Kim  #HappySaiDa…	2018-06-01 06:46:27	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	23
1002440956946202624	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:45:23	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002440173357953024	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:42:16	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002439100794916865	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:38:00	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002438345459421185	RT @producerdeb: WHO DOESN'T LOVE GIFT BAGS?❤️ Prince Harry &amp; Meghan Markle Gave Out Goodie Bags @ the Royal Wedding✨: https://t.co/P9LfACf…	2018-06-01 06:35:00	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	34
1002437548264841216	@Willy_Orwonty Or the significance &amp; global influence of the Royal Family.  I mean what other country in the world… https://t.co/R8ASPbiYa1	2018-06-01 06:31:50	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002437459987361792	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 06:31:29	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002437304961531905	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 06:30:52	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4119
1002436385259868160	Duchess Meghan’s Mom Doria Ragland’s ‘Biggest Highlight’ From the Royal Wedding Revealed https://t.co/O3gjS2kpZ7	2018-06-01 06:27:13	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002435123839725568	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:22:12	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002433973375692800	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:17:38	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002433763106787330	RT @accessonline: Rosewood's royal wedding 😍 @PLLTVSeries star @SashaaPieterse reveals a first look at her fairytale wedding &amp; it's *perfec…	2018-06-01 06:16:48	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	109
1002433475314532352	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:15:39	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11152
1002432590245064704	RT @JODYHiGHROLLER: THiS WAS PROBABLY THE BEST PART OF THE ROYAL WEDDiNG https://t.co/OO3i4lHid7	2018-06-01 06:12:08	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	4119
1002432169451687937	Meghan Markle and Prince Harry are returning £7m-worth of wedding gifts  https://t.co/w7vwo8kYGa  Shared from my Google feed	2018-06-01 06:10:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002432090439323649	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:10:09	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11152
1002431999494139904	RT @jsphdeal: what foreigners think england is like: the royal wedding   what england is actually like: https://t.co/2ftfMcUeL0	2018-06-01 06:09:47	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11152
1002431485440352256	RT @CNBC: US bishop wows at royal wedding, delivers sermon quoting MLK and 'the power of love' https://t.co/RRIc1gipjS	2018-06-01 06:07:45	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	51
1002430646432813056	RT @BazaarArabia: #HBACurrentlyTrending Podcast: A Jolly Good Royal Wedding. On this week's #royalwedding episode, we are discussing everyt…	2018-06-01 06:04:25	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2
1002429701908922368	RT @billboardbiz: Karen Gibson &amp; The Kingdom Choir's 'Stand by Me' Cover Crowns Hot Gospel Songs Chart After Royal Wedding Performance http…	2018-06-01 06:00:39	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	1
